"1733760749,""21,302999"",""34,469764"""
"1733760750,""21,309999"",""34,473568"""
"1733760751,""21,309999"",""34,472696"""
"1733760752,""21,302999"",""34,471432"""
"1733760753,""21,297001"",""34,471432"""
"1733760754,""21,292000"",""34,475488"""
"1733760755,""21,292000"",""34,472680"""
"1733760756,""21,284000"",""34,471400"""
"1733760757,""21,275999"",""34,471400"""
"1733760758,""21,275000"",""34,472712"""
"1733760759,""21,275000"",""34,470780"""
"1733760760,""21,277000"",""34,471476"""
"1733760761,""21,273001"",""34,471476"""
"1733760762,""21,264000"",""34,471128"""
"1733760763,""21,264000"",""34,472304"""
"1733760764,""21,274000"",""34,472680"""
"1733760765,""21,268999"",""34,472680"""
"1733760766,""21,257000"",""34,470716"""
"1733760767,""21,257000"",""34,470448"""
"1733760768,""21,254000"",""34,471144"""
"1733760769,""21,257000"",""34,471144"""
"1733760770,""21,264999"",""34,473876"""
"1733760771,""21,264999"",""34,469312"""
"1733760772,""21,252001"",""34,473776"""
"1733760773,""21,264000"",""34,473776"""
"1733760774,""21,254999"",""34,471736"""
"1733760775,""21,254999"",""34,470056"""
"1733760776,""21,254000"",""34,472828"""
"1733760777,""21,250999"",""34,472828"""
"1733760778,""21,253000"",""34,472688"""
"1733760779,""21,253000"",""34,474104"""
"1733760780,""21,247999"",""34,472472"""
"1733760781,""21,254999"",""34,472472"""
"1733760782,""21,252001"",""34,473632"""
"1733760783,""21,252001"",""34,474632"""
"1733760784,""21,246000"",""34,473852"""
"1733760785,""21,245001"",""34,473852"""
"1733760786,""21,245001"",""34,475380"""
"1733760787,""21,242001"",""34,473808"""
"1733760788,""21,239000"",""34,473808"""
"1733760789,""21,233000"",""34,474956"""
"1733760790,""21,233000"",""34,475140"""
"1733760791,""21,249001"",""34,472816"""
"1733760792,""21,236000"",""34,472816"""
"1733760793,""21,242001"",""34,475260"""
"1733760794,""21,242001"",""34,470608"""
"1733760795,""21,245001"",""34,472840"""
"1733760796,""21,247000"",""34,472840"""
"1733760797,""21,240999"",""34,473004"""
"1733760798,""21,240999"",""34,476064"""
"1733760799,""21,246000"",""34,474520"""
"1733760800,""21,240999"",""34,474520"""
"1733760801,""21,240000"",""34,473736"""
"1733760802,""21,240000"",""34,472924"""
"1733760803,""21,236000"",""34,478236"""
"1733760804,""21,245001"",""34,478236"""
"1733760805,""21,250999"",""34,477756"""
"1733760806,""21,250999"",""34,473436"""
"1733760807,""21,250000"",""34,477364"""
"1733760808,""21,250000"",""34,477364"""
"1733760809,""21,252001"",""34,473940"""
"1733760810,""21,252001"",""34,477828"""
"1733760811,""21,243999"",""34,474604"""
"1733760812,""21,245001"",""34,474604"""
"1733760813,""21,254000"",""34,471928"""
"1733760814,""21,254000"",""34,475196"""
"1733760815,""21,252001"",""34,475272"""
"1733760816,""21,252001"",""34,475272"""
"1733760817,""21,246000"",""34,473940"""
"1733760818,""21,246000"",""34,474720"""
"1733760819,""21,239000"",""34,478512"""
"1733760820,""21,243000"",""34,478512"""
"1733760821,""21,256001"",""34,475332"""
"1733760822,""21,256001"",""34,476672"""
"1733760823,""21,259001"",""34,476672"""
"1733760824,""21,252001"",""34,477000"""
"1733760825,""21,252001"",""34,478600"""
"1733760826,""21,257000"",""34,476260"""
"1733760827,""21,261000"",""34,476260"""
"1733760828,""21,254999"",""34,476360"""
"1733760829,""21,254999"",""34,474768"""
"1733760830,""21,264000"",""34,478724"""
"1733760831,""21,266001"",""34,478724"""
"1733760832,""21,259001"",""34,477836"""
"1733760833,""21,259001"",""34,476340"""
"1733760834,""21,259001"",""34,474920"""
"1733760835,""21,245001"",""34,474920"""
"1733760836,""21,250999"",""34,477616"""
"1733760837,""21,250999"",""34,475824"""
"1733760838,""21,256001"",""34,476216"""
"1733760839,""21,274000"",""34,476216"""
"1733760840,""21,257999"",""34,478328"""
"1733760841,""21,257999"",""34,475424"""
"1733760842,""21,256001"",""34,478204"""
"1733760843,""21,264999"",""34,478204"""
"1733760844,""21,260000"",""34,478144"""
"1733760845,""21,260000"",""34,477288"""
"1733760846,""21,267000"",""34,476276"""
"1733760847,""21,267000"",""34,476276"""
"1733760848,""21,261999"",""34,477532"""
"1733760849,""21,261999"",""34,477564"""
"1733760850,""21,266001"",""34,477704"""
"1733760851,""21,275999"",""34,477704"""
"1733760852,""21,264000"",""34,475640"""
"1733760853,""21,264000"",""34,479280"""
"1733760854,""21,277000"",""34,474228"""
"1733760855,""21,270000"",""34,474228"""
"1733760856,""21,278000"",""34,477052"""
"1733760857,""21,278000"",""34,476472"""
"1733760858,""21,285000"",""34,476732"""
"1733760859,""21,282000"",""34,476732"""
"1733760860,""21,278000"",""34,479456"""
"1733760861,""21,278000"",""34,479744"""
"1733760862,""21,274000"",""34,479744"""
"1733760863,""21,284000"",""34,477632"""
"1733760864,""21,284000"",""34,474848"""
"1733760865,""21,278999"",""34,480372"""
"1733760866,""21,282000"",""34,480372"""
"1733760867,""21,285000"",""34,479804"""
"1733760868,""21,285000"",""34,479280"""
"1733760869,""21,283001"",""34,479072"""
"1733760870,""21,288000"",""34,479072"""
"1733760871,""21,281000"",""34,477304"""
"1733760872,""21,281000"",""34,479736"""
"1733760873,""21,285000"",""34,476692"""
"1733760874,""21,277000"",""34,476692"""
"1733760875,""21,294001"",""34,476880"""
"1733760876,""21,294001"",""34,478256"""
"1733760877,""21,292000"",""34,477012"""
"1733760878,""21,291000"",""34,477012"""
"1733760879,""21,278000"",""34,479580"""
"1733760880,""21,278000"",""34,479604"""
"1733760881,""21,297001"",""34,477616"""
"1733760882,""21,278000"",""34,477616"""
"1733760883,""21,294001"",""34,475968"""
"1733760884,""21,294001"",""34,479116"""
"1733760885,""21,291000"",""34,477184"""
"1733760886,""21,297001"",""34,477184"""
"1733760887,""21,302000"",""34,478000"""
"1733760888,""21,302000"",""34,478744"""
"1733760889,""21,288000"",""34,479636"""
"1733760890,""21,291000"",""34,479636"""
"1733760891,""21,299999"",""34,480104"""
"1733760892,""21,299999"",""34,479048"""
"1733760893,""21,296000"",""34,480792"""
"1733760894,""21,292000"",""34,480792"""
"1733760895,""21,298000"",""34,477832"""
"1733760896,""21,298000"",""34,477908"""
"1733760897,""21,295000"",""34,478804"""
"1733760898,""21,296000"",""34,478804"""
"1733760899,""21,296000"",""34,478528"""
"1733760900,""21,302000"",""34,479608"""
"1733760901,""21,302999"",""34,479608"""
"1733760902,""21,309000"",""34,481236"""
"1733760903,""21,309000"",""34,478912"""
"1733760904,""21,302000"",""34,481660"""
"1733760905,""21,301001"",""34,481660"""
"1733760906,""21,304001"",""34,480600"""
"1733760907,""21,304001"",""34,476048"""
"1733760908,""21,301001"",""34,480160"""
"1733760909,""21,302999"",""34,480160"""
"1733760910,""21,301001"",""34,477376"""
"1733760911,""21,301001"",""34,478216"""
"1733760912,""21,308001"",""34,479560"""
"1733760913,""21,312000"",""34,479560"""
"1733760914,""21,306999"",""34,478636"""
"1733760915,""21,306999"",""34,479504"""
"1733760916,""21,316000"",""34,478768"""
"1733760917,""21,313999"",""34,478768"""
"1733760918,""21,306000"",""34,480360"""
"1733760919,""21,306000"",""34,476960"""
"1733760920,""21,313000"",""34,478148"""
"1733760921,""21,309000"",""34,478148"""
"1733760922,""21,311001"",""34,481216"""
"1733760923,""21,311001"",""34,481024"""
"1733760924,""21,319000"",""34,482632"""
"1733760925,""21,315001"",""34,482632"""
"1733760926,""21,320999"",""34,477824"""
"1733760927,""21,320999"",""34,481116"""
"1733760928,""21,320000"",""34,478360"""
"1733760929,""21,320000"",""34,478360"""
"1733760930,""21,326000"",""34,479424"""
"1733760931,""21,326000"",""34,478344"""
"1733760932,""21,319000"",""34,479888"""
"1733760933,""21,320999"",""34,479888"""
"1733760934,""21,329000"",""34,481764"""
"1733760935,""21,329000"",""34,479660"""
"1733760936,""21,322001"",""34,477784"""
"1733760937,""21,330999"",""34,477784"""
"1733760938,""21,330999"",""34,479532"""
"1733760939,""21,318001"",""34,480496"""
"1733760940,""21,320999"",""34,480496"""
"1733760941,""21,323000"",""34,480284"""
"1733760942,""21,323000"",""34,481860"""
"1733760943,""21,327999"",""34,479504"""
"1733760944,""21,330999"",""34,479504"""
"1733760945,""21,330999"",""34,478672"""
"1733760946,""21,330999"",""34,478600"""
"1733760947,""21,327000"",""34,482136"""
"1733760948,""21,320000"",""34,482136"""
"1733760949,""21,330000"",""34,480128"""
"1733760950,""21,330000"",""34,478176"""
"1733760951,""21,322001"",""34,482468"""
"1733760952,""21,329000"",""34,482468"""
"1733760953,""21,332001"",""34,480520"""
"1733760954,""21,332001"",""34,479900"""
"1733760955,""21,326000"",""34,479472"""
"1733760956,""21,322001"",""34,479472"""
"1733760957,""21,320000"",""34,480420"""
"1733760958,""21,320000"",""34,481092"""
"1733760959,""21,330000"",""34,481112"""
"1733760960,""21,332001"",""34,481112"""
"1733760961,""21,330999"",""34,477120"""
"1733760962,""21,330999"",""34,479464"""
"1733760963,""21,333000"",""34,478912"""
"1733760964,""21,327999"",""34,478912"""
"1733760965,""21,337999"",""34,479328"""
"1733760966,""21,337999"",""34,478652"""
"1733760967,""21,327000"",""34,478608"""
"1733760968,""21,334999"",""34,478608"""
"1733760969,""21,337999"",""34,479520"""
"1733760970,""21,337999"",""34,480676"""
"1733760971,""21,327999"",""34,475688"""
"1733760972,""21,332001"",""34,475688"""
"1733760973,""21,327999"",""34,479584"""
"1733760974,""21,327999"",""34,478368"""
"1733760975,""21,343000"",""34,478880"""
"1733760976,""21,341000"",""34,478880"""
"1733760977,""21,341000"",""34,479232"""
"1733760978,""21,343000"",""34,476904"""
"1733760979,""21,334999"",""34,476904"""
"1733760980,""21,333000"",""34,478976"""
"1733760981,""21,333000"",""34,478144"""
"1733760982,""21,346001"",""34,476768"""
"1733760983,""21,339001"",""34,476768"""
"1733760984,""21,337999"",""34,476772"""
"1733760985,""21,337999"",""34,478788"""
"1733760986,""21,347000"",""34,479208"""
"1733760987,""21,337999"",""34,479208"""
"1733760988,""21,337999"",""34,480140"""
"1733760989,""21,337999"",""34,478200"""
"1733760990,""21,348000"",""34,479304"""
"1733760991,""21,347000"",""34,479304"""
"1733760992,""21,336000"",""34,477252"""
"1733760993,""21,336000"",""34,476452"""
"1733760994,""21,348000"",""34,478360"""
"1733760995,""21,346001"",""34,478360"""
"1733760996,""21,337999"",""34,480228"""
"1733760997,""21,337999"",""34,477688"""
"1733760998,""21,343000"",""34,474088"""
"1733760999,""21,341999"",""34,474088"""
"1733761000,""21,344999"",""34,479464"""
"1733761001,""21,344999"",""34,479096"""
"1733761002,""21,348000"",""34,480220"""
"1733761003,""21,339001"",""34,480220"""
"1733761004,""21,341000"",""34,480952"""
"1733761005,""21,341000"",""34,479152"""
"1733761006,""21,350000"",""34,479616"""
"1733761007,""21,337999"",""34,479616"""
"1733761008,""21,354000"",""34,479544"""
"1733761009,""21,354000"",""34,480084"""
"1733761010,""21,354000"",""34,479964"""
"1733761011,""21,362000"",""34,479964"""
"1733761012,""21,353001"",""34,477260"""
"1733761013,""21,353001"",""34,477192"""
"1733761014,""21,351000"",""34,477192"""
"1733761015,""21,351000"",""34,478456"""
"1733761016,""21,351000"",""34,478692"""
"1733761017,""21,348000"",""34,479192"""
"1733761018,""21,356001"",""34,479192"""
"1733761019,""21,365999"",""34,480320"""
"1733761020,""21,365999"",""34,476852"""
"1733761021,""21,351999"",""34,477968"""
"1733761022,""21,356001"",""34,477968"""
"1733761023,""21,353001"",""34,480000"""
"1733761024,""21,353001"",""34,481104"""
"1733761025,""21,357000"",""34,479032"""
"1733761026,""21,361000"",""34,479032"""
"1733761027,""21,353001"",""34,480456"""
"1733761028,""21,353001"",""34,478364"""
"1733761029,""21,351999"",""34,478176"""
"1733761030,""21,360001"",""34,478176"""
"1733761031,""21,356001"",""34,478892"""
"1733761032,""21,356001"",""34,477872"""
"1733761033,""21,360001"",""34,477104"""
"1733761034,""21,354000"",""34,477104"""
"1733761035,""21,354000"",""34,477756"""
"1733761036,""21,354000"",""34,478712"""
"1733761037,""21,368000"",""34,479596"""
"1733761038,""21,351999"",""34,479596"""
"1733761039,""21,350000"",""34,480136"""
"1733761040,""21,350000"",""34,480224"""
"1733761041,""21,362000"",""34,478104"""
"1733761042,""21,358000"",""34,478104"""
"1733761043,""21,365000"",""34,479540"""
"1733761044,""21,365000"",""34,477436"""
"1733761045,""21,358000"",""34,476568"""
"1733761046,""21,364000"",""34,476568"""
"1733761047,""21,357000"",""34,481872"""
"1733761048,""21,357000"",""34,481696"""
"1733761049,""21,363001"",""34,479952"""
"1733761050,""21,368000"",""34,479952"""
"1733761051,""21,364000"",""34,482360"""
"1733761052,""21,364000"",""34,480256"""
"1733761053,""21,361000"",""34,480256"""
"1733761054,""21,372999"",""34,479488"""
"1733761055,""21,372999"",""34,482980"""
"1733761056,""21,354000"",""34,482124"""
"1733761057,""21,357000"",""34,482124"""
"1733761058,""21,365999"",""34,481732"""
"1733761059,""21,365999"",""34,480908"""
"1733761060,""21,371000"",""34,483600"""
"1733761061,""21,374001"",""34,483600"""
"1733761062,""21,372000"",""34,480060"""
"1733761063,""21,372000"",""34,478360"""
"1733761064,""21,372000"",""34,477528"""
"1733761065,""21,365000"",""34,477528"""
"1733761066,""21,372999"",""34,479528"""
"1733761067,""21,372999"",""34,481316"""
"1733761068,""21,365000"",""34,479228"""
"1733761069,""21,372000"",""34,479228"""
"1733761070,""21,358999"",""34,480496"""
"1733761071,""21,358999"",""34,479000"""
"1733761072,""21,365000"",""34,480960"""
"1733761073,""21,377001"",""34,480960"""
"1733761074,""21,367001"",""34,479736"""
"1733761075,""21,367001"",""34,478224"""
"1733761076,""21,370001"",""34,478852"""
"1733761077,""21,363001"",""34,478852"""
"1733761078,""21,365999"",""34,480192"""
"1733761079,""21,365999"",""34,481892"""
"1733761080,""21,372999"",""34,480260"""
"1733761081,""21,372999"",""34,480260"""
"1733761082,""21,368000"",""34,477416"""
"1733761083,""21,368000"",""34,479204"""
"1733761084,""21,372999"",""34,477140"""
"1733761085,""21,374001"",""34,477140"""
"1733761086,""21,378000"",""34,479892"""
"1733761087,""21,378000"",""34,478272"""
"1733761088,""21,379999"",""34,480176"""
"1733761089,""21,375000"",""34,480176"""
"1733761090,""21,375000"",""34,479808"""
"1733761091,""21,372000"",""34,480092"""
"1733761092,""21,372999"",""34,480092"""
"1733761093,""21,365000"",""34,479176"""
"1733761094,""21,365000"",""34,479856"""
"1733761095,""21,375000"",""34,478024"""
"1733761096,""21,379999"",""34,478024"""
"1733761097,""21,368000"",""34,479220"""
"1733761098,""21,368000"",""34,479016"""
"1733761099,""21,375999"",""34,479984"""
"1733761100,""21,379000"",""34,479984"""
"1733761101,""21,375999"",""34,479940"""
"1733761102,""21,375999"",""34,478960"""
"1733761103,""21,377001"",""34,477640"""
"1733761104,""21,377001"",""34,477640"""
"1733761105,""21,365999"",""34,480144"""
"1733761106,""21,365999"",""34,480360"""
"1733761107,""21,368999"",""34,482168"""
"1733761108,""21,374001"",""34,482168"""
"1733761109,""21,381001"",""34,477996"""
"1733761110,""21,381001"",""34,477756"""
"1733761111,""21,381001"",""34,477664"""
"1733761112,""21,371000"",""34,477664"""
"1733761113,""21,375999"",""34,478848"""
"1733761114,""21,375999"",""34,478480"""
"1733761115,""21,374001"",""34,476724"""
"1733761116,""21,379000"",""34,476724"""
"1733761117,""21,378000"",""34,480168"""
"1733761118,""21,378000"",""34,481716"""
"1733761119,""21,377001"",""34,480540"""
"1733761120,""21,372000"",""34,480540"""
"1733761121,""21,375000"",""34,479024"""
"1733761122,""21,375000"",""34,481000"""
"1733761123,""21,378000"",""34,478184"""
"1733761124,""21,374001"",""34,478184"""
"1733761125,""21,379000"",""34,478080"""
"1733761126,""21,379000"",""34,479988"""
"1733761127,""21,379000"",""34,479988"""
"1733761128,""21,382000"",""34,480600"""
"1733761129,""21,382000"",""34,478600"""
"1733761130,""21,365000"",""34,479860"""
"1733761131,""21,379000"",""34,479860"""
"1733761132,""21,385000"",""34,478128"""
"1733761133,""21,385000"",""34,479128"""
"1733761134,""21,377001"",""34,475648"""
"1733761135,""21,382999"",""34,475648"""
"1733761136,""21,367001"",""34,476488"""
"1733761137,""21,367001"",""34,477080"""
"1733761138,""21,360001"",""34,471716"""
"1733761139,""21,350000"",""34,471716"""
"1733761140,""21,333000"",""34,473548"""
"1733761141,""21,333000"",""34,469248"""
"1733761142,""21,290001"",""34,461112"""
"1733761143,""21,268000"",""34,461112"""
"1733761144,""21,226000"",""34,460296"""
"1733761145,""21,226000"",""34,453552"""
"1733761146,""21,181999"",""34,446436"""
"1733761147,""21,125000"",""34,446436"""
"1733761148,""21,061001"",""34,442496"""
"1733761149,""21,061001"",""34,432256"""
"1733761150,""21,004000"",""34,422236"""
"1733761151,""20,934999"",""34,422236"""
"1733761152,""20,854000"",""34,412480"""
"1733761153,""20,854000"",""34,400992"""
"1733761154,""20,767000"",""34,392188"""
"1733761155,""20,677000"",""34,392188"""
"1733761156,""20,587000"",""34,380304"""
"1733761157,""20,587000"",""34,369048"""
"1733761158,""20,490000"",""34,358696"""
"1733761159,""20,391001"",""34,358696"""
"1733761160,""20,315001"",""34,345104"""
"1733761161,""20,315001"",""34,331816"""
"1733761162,""20,216999"",""34,315832"""
"1733761163,""20,129000"",""34,315832"""
"1733761164,""20,014999"",""34,304744"""
"1733761165,""20,014999"",""34,288792"""
"1733761166,""19,888000"",""34,288792"""
"1733761167,""19,761000"",""34,269912"""
"1733761168,""19,761000"",""34,254520"""
"1733761169,""19,618999"",""34,235800"""
"1733761170,""19,459000"",""34,235800"""
"1733761171,""19,320000"",""34,215736"""
"1733761172,""19,320000"",""34,199828"""
"1733761173,""19,173000"",""34,179224"""
"1733761174,""19,016001"",""34,179224"""
"1733761175,""18,865000"",""34,162680"""
"1733761176,""18,865000"",""34,142496"""
"1733761177,""18,728001"",""34,117464"""
"1733761178,""18,559000"",""34,117464"""
"1733761179,""18,379000"",""34,099952"""
"1733761180,""18,379000"",""34,080688"""
"1733761181,""18,214001"",""34,057328"""
"1733761182,""18,069000"",""34,057328"""
"1733761183,""17,912001"",""34,037180"""
"1733761184,""17,912001"",""34,021684"""
"1733761185,""17,764999"",""34,001880"""
"1733761186,""17,621000"",""34,001880"""
"1733761187,""17,479000"",""33,979712"""
"1733761188,""17,479000"",""33,961888"""
"1733761189,""17,341999"",""33,946912"""
"1733761190,""17,201000"",""33,946912"""
"1733761191,""17,069000"",""33,928960"""
"1733761192,""17,069000"",""33,911504"""
"1733761193,""16,952000"",""33,894488"""
"1733761194,""16,816999"",""33,894488"""
"1733761195,""16,714001"",""33,878000"""
"1733761196,""16,714001"",""33,864840"""
"1733761197,""16,600000"",""33,849560"""
"1733761198,""16,497000"",""33,849560"""
"1733761199,""16,393000"",""33,836692"""
"1733761200,""16,393000"",""33,822428"""
"1733761201,""16,295000"",""33,804876"""
"1733761202,""16,191000"",""33,804876"""
"1733761203,""16,086000"",""33,796944"""
"1733761204,""16,086000"",""33,781920"""
"1733761205,""15,992000"",""33,781920"""
"1733761206,""15,896000"",""33,768340"""
"1733761207,""15,896000"",""33,754796"""
"1733761208,""15,795000"",""33,743052"""
"1733761209,""15,707000"",""33,743052"""
"1733761210,""15,612000"",""33,731904"""
"1733761211,""15,612000"",""33,718444"""
"1733761212,""15,511000"",""33,703156"""
"1733761213,""15,425000"",""33,703156"""
"1733761214,""15,339000"",""33,694288"""
"1733761215,""15,339000"",""33,680524"""
"1733761216,""15,257000"",""33,665620"""
"1733761217,""15,156000"",""33,665620"""
"1733761218,""15,072000"",""33,656956"""
"1733761219,""15,072000"",""33,641136"""
"1733761220,""14,977000"",""33,627432"""
"1733761221,""14,886000"",""33,627432"""
"1733761222,""14,805000"",""33,616684"""
"1733761223,""14,805000"",""33,604088"""
"1733761224,""14,730000"",""33,595560"""
"1733761225,""14,634000"",""33,595560"""
"1733761226,""14,559000"",""33,585336"""
"1733761227,""14,559000"",""33,579428"""
"1733761228,""14,476000"",""33,569284"""
"1733761229,""14,394000"",""33,569284"""
"1733761230,""14,318000"",""33,558556"""
"1733761231,""14,318000"",""33,551196"""
"1733761232,""14,250000"",""33,541860"""
"1733761233,""14,158000"",""33,541860"""
"1733761234,""14,075000"",""33,532432"""
"1733761235,""14,075000"",""33,529888"""
"1733761236,""13,993000"",""33,522768"""
"1733761237,""13,922000"",""33,522768"""
"1733761238,""13,848000"",""33,516940"""
"1733761239,""13,848000"",""33,507836"""
"1733761240,""13,763000"",""33,507836"""
"1733761241,""13,686000"",""33,500972"""
"1733761242,""13,686000"",""33,495728"""
"1733761243,""13,607000"",""33,486188"""
"1733761244,""13,526000"",""33,486188"""
"1733761245,""13,434000"",""33,479616"""
"1733761246,""13,434000"",""33,475380"""
"1733761247,""13,355000"",""33,465224"""
"1733761248,""13,273000"",""33,465224"""
"1733761249,""13,179000"",""33,457042"""
"1733761250,""13,179000"",""33,451586"""
"1733761251,""13,081000"",""33,443248"""
"1733761252,""13,000000"",""33,443248"""
"1733761253,""12,908000"",""33,434340"""
"1733761254,""12,908000"",""33,426556"""
"1733761255,""12,816000"",""33,418804"""
"1733761256,""12,730000"",""33,418804"""
"1733761257,""12,634000"",""33,410138"""
"1733761258,""12,634000"",""33,402052"""
"1733761259,""12,559000"",""33,395640"""
"1733761260,""12,455000"",""33,395640"""
"1733761261,""12,363000"",""33,385734"""
"1733761262,""12,363000"",""33,375400"""
"1733761263,""12,285000"",""33,370324"""
"1733761264,""12,194000"",""33,370324"""
